Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
I Feel High (with L'Impératrice),"Poolside, L'Impératrice",High Season,0szZqZNdKm5UT49HOkwmhm,2Hk7zJzSayNNl4gFKR5gPZ,,2021-05-28,262333,,0.773,0.471,4,-8.867,0,0.0554,0.052,0.163,0.0963,0.213,101.99
Jazz Club After Hours,Barry Can't Swim,Jazz Club After Hours,7hJi1Ehtns1r862nCGzUZv,0nPoWlU7nIz74B6px39NMz,,2021-06-04,294211,,0.724,0.681,9,-10.32,0,0.0378,0.0635,0.938,0.329,0.439,119.012
I Can't Lose (feat. Keyone Starr) - Pomo Remix,"Mark Ronson, Keyone Starr, Pomo",I Can't Lose (Remixes) - EP (feat. Keyone Starr),10phTZBGPXX4z9RPOoeXNM,52yAJNEvLjD5wRMnSDa3na,,2015-07-05,217200,,0.757,0.639,11,-7.34,1,0.434,0.0615,1.45e-05,0.18,0.459,115.234
Good Things,Body Language,Infinite Sunshine,4bFzxGzQx9g2aDFAzyWoIm,2YYHzXd8sqcThCRDn4i6HD,,2017-07-25,290424,,0.784,0.57,5,-10.125,0,0.0795,0.0467,0.647,0.0856,0.573,113.987
Real Joy - The Dealer Remix,"Luke Fono, Tim Deal","Real Joy (Remixes, Pt. 2)",79UR2100CreE7m6q4u55z0,4RQB5AyYjrnQ5BXiWZxwEd,,2015-11-13,289320,,0.755,0.512,6,-8.617,1,0.0335,0.00268,0.171,0.0935,0.174,118.008
Hey Mr. D.J. - Original Mix - Edit,Zhané,Pure... 90s R&B,4aABVRHUahNfxQOvs4vZwB,2RjQ82MtgcR8sgOL2RJQAs,,2014-03-24,256013,,0.861,0.652,2,-6.31,1,0.0636,0.0461,0.00459,0.0998,0.885,101.307
Back Together,"Hardsoul, Ron Carroll",Bloomingdale 2016,1gYf4ecrqrRSFhhqhh6RRc,670OIIJOq13fVjNQNXRTTm,,2016-07-08,502261,,0.768,0.731,9,-7.924,1,0.0575,0.0972,0.000345,0.645,0.816,121.015
2People (feat. Tara Busch) - Louis La Roche Remix,"Jean Jacques Smoothie, Tara Busch, Louis La Roche",2People (feat. Tara Busch) [2011 Rework],0J5o2HvzESAEXqKQgJQo3g,5NULr84vgEdZiJJ4cHVy9A,,2011,273471,,0.863,0.747,10,-7.274,0,0.113,0.00786,0.588,0.0495,0.743,127.128
Curious (Le Flex Remix) - Bonus Track,"Kilo Kish, Le Flex",Across (Deluxe Edition),1EQDn2EKV27G1JHoEdGNKG,3zvqnG9RrHeCtPEMS6YPpX,,2014-07-08,301714,,0.791,0.479,1,-10.981,0,0.0415,0.0022,0.00162,0.0608,0.432,104.983
Celadon,Phairo,Shed Beets,1bD3QUMovgvgoG0f4jMyHe,4OVyOzLlwbiPLxRAlnuM87,,2018-05-11,263036,,0.871,0.454,6,-11.463,0,0.0538,0.0475,0.835,0.0929,0.0876,118.013
Movin',Tender Games,Movin',36EiK2K8W4koaWgEa3jhEU,2u00CbgIyWfkiLrYgW8IK6,,2019-06-28,347228,,0.814,0.519,6,-9.985,1,0.0439,0.00982,0.882,0.055,0.677,133.976
Can't Get Enough (Demo),Social Lovers,Can't Get Enough (Demo) / Debra,0aiv6MgpljvBckOtNpYHfX,1W4FfFbtI2aHLGoAZ8BMWJ,,2019-12-20,253884,,0.82,0.508,2,-7.879,1,0.0462,0.0245,0.791,0.246,0.693,120.993
Right Here Right Now (John Morales M+M Remix) - Mixed,"Alicia Myers, John Morales M+M",DJ-Kicks: Special Request,70VKpbCKkmMQ4o6zRTHhPU,27f8N6SCznJzOXgQTbszHU,,2021-03-19,311658,,0.659,0.708,5,-9.497,0,0.0692,0.000653,0.27,0.196,0.61,116.518
Hey Stranger,Session Victim,See You When You Get There,1SDUF56j6m0F8g1Nq8VMMr,2YXutTMKwfa1YUmTLF5lYu,,2014-11-17,252562,,0.72,0.647,10,-8.213,0,0.0423,0.0162,0.795,0.0837,0.578,115.007
Emotional Intelligence,"Chaos In The CBD, Nathan Haines, Dave Koor",Chaos in the CBD & Friends,52gDijfKDkvRQiqtSmWiq8,3yMYs3jJdAPxMgqb0CYZUG,,2020-03-10,380000,,0.704,0.659,10,-9.584,0,0.0493,0.0375,0.845,0.102,0.453,123.037
How Long Have You Been Away?,kryptogram,krypt. vol2,5vUygeQA7S7lsbwnTHpgwq,5H7NVUGfw8fstj1LWJ0wXo,,2021-04-30,208570,,0.806,0.753,11,-6.247,0,0.0534,0.031,0.5,0.0545,0.846,122.99
Petit Prince Du Macadam,Folamour,Umami,6om5wLwMEeQcY1Uwlh7Oel,3cCLvbMCHMgX7DLXPr1ALv,,2017-11-10,184939,,0.655,0.794,10,-5.872,0,0.25,0.082,0.0791,0.0457,0.667,187.007
Passion,PinkPantheress,Passion,6Y4jnyOjMD3iGs0aIvlvE0,6ZJqCviTotiIujl1rfcL53,,2021-07-01,138268,,0.699,0.628,0,-5.163,0,0.0369,0.49,0.782,0.101,0.607,79.968
I Felt Love,Blue Hawaii,Under 1 House,1PkQpn0KN9pJhKfzJQejjv,3m04gMIUG6HgYHn65fy5Xt,,2020-09-25,192002,,0.79,0.684,6,-7.748,0,0.0588,0.156,0.0829,0.0743,0.576,132.99
That Ain't Right - Lo-Down Hip Hop Edit,Judy Albanese,That Ain't Right,6OmMK0s4vngbHO5M4QJxXP,5cUOWXcQCsoYdghNIdQtdv,,1995-01-01,221933,,0.767,0.295,1,-11.828,0,0.215,0.458,3.56e-06,0.101,0.821,90.998
Buck,Elent,Buck,1yAGQDb38xHIARYGBjupXY,2HYzEMJitHtu8ecebT3IME,,2022-11-12,151000,,0.791,0.621,1,-6.598,1,0.213,0.263,0.0,0.0845,0.609,106.4
Shut up My Moms Calling - (Sped Up),Hotel Ugly,Shut up My Moms Calling (Sped up),0h2GcVhEPwh1mrRg3MSa3A,31mzt4ZV8C0f52pIz1NSwd,,2022-09-14,135529,,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024
Ex-Factor,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1BZoqf8Zje5nGdwZhOjAtD,2VjXGuPVVxyhMgER3Uz2Fe,,1998-08-25,326533,,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02
Kiss of Life,Sade,Love Deluxe,2PfGKHtqEX58bHtkQxJnWG,4S0NYVAQdIb81uLoZoQmgq,,1992-10-26,350000,,0.734,0.492,6,-11.023,0,0.0306,0.623,0.0741,0.112,0.783,97.146
Never Let You Go - Cosmic Vision Vocal Pass Mixed,"Miquifaye, Javairia Ali",fabric presents Chaos In The CBD (DJ Mix),7kRcK2jPOlYucOLTHK5F77,2xiibKlbkMl95KDbBVRvxW,,2023-03-31,236867,,0.611,0.935,7,-7.033,0,0.0396,0.0204,0.831,0.147,0.827,123.733
The Jungle - Mixed,Raymond Castoldi,fabric presents Chaos In The CBD (DJ Mix),7kRcK2jPOlYucOLTHK5F77,4EnqvUXK0fQDS62FHXnRPN,,2023-03-31,238600,,0.551,0.773,0,-9.505,0,0.032,0.0316,0.288,0.122,0.95,124.74
I'll Be There - Kerri Chandler's Brazilian Vibe Mixed,"Blak Beat Niks, Kerri Chandler",fabric presents Chaos In The CBD (DJ Mix),7kRcK2jPOlYucOLTHK5F77,5CzkBwj7lTKH2OVT5OGpxU,,2023-03-31,253307,,0.703,0.958,0,-6.566,0,0.0454,0.185,1.56e-05,0.282,0.879,127.065
After Winter Must Come Spring feat. Elbi,Folamour,Ordinary Drugs,3na24PKpM5Bh0xwvIcpPms,7xc5I0ldr2csIG8UA7vAJD,,2019-02-15,245219,,0.762,0.709,11,-9.278,1,0.0633,0.158,0.0593,0.0624,0.793,85.015
Losing Touch,Franc Moody,House of FM,79b1f5kSsTgueh0Ux3JIB2,2b5e6kL0n4jOGfwhRVITig,,2021-06-23,235263,,0.918,0.638,5,-6.796,0,0.135,0.0461,0.6,0.1,0.751,124.017
Attracted to You,PinkPantheress,Attracted To You,3tY6ZOPhcl9B5HVVhs7GkC,4fPjI40ElIwJQ4DJJxSCOe,,2021-07-09,67638,,0.727,0.58,6,-11.094,1,0.192,0.0372,0.00377,0.0596,0.75,114.21
Picture in My Mind,"PinkPantheress, Sam Gellaitry",Picture in my mind,744TnMqUCSGWPa17iii3LU,0z3YYobsavHguLTgqg5GC1,,2022-08-10,176931,,0.73,0.645,2,-6.506,0,0.348,0.587,0.0,0.0937,0.772,128.519
Dazed,Jafunk,Golf Clap presents Country Club Disco,5sqtaCBZgr4H70JIr5JfEh,4SKIQgEYwcEMnNuSIWulTX,,2017-01-23,434500,,0.877,0.747,11,-3.977,1,0.11,0.00641,0.739,0.21,0.607,112.033
JAS,Tim Deluxe,The Radicle (Expanded Edition),0eersZ0Zl9dLM7vOIP76Ur,0Eo1li6FdVKGjWPNlPlNKV,,2017-05-26,304915,,0.725,0.504,7,-8.788,1,0.151,0.481,0.0964,0.182,0.254,126.344
Xingu,Al Dobson Jr.,Rye Lane (Vol. 2 & 3),4i3630YAcy4KKcx4FeZ8Ea,6yBGuez6pjBuDCAZJOq65L,,2016-03-22,153716,,0.875,0.742,1,-14.377,0,0.169,0.105,0.938,0.132,0.831,120.013
Night Birds,"Darius, WAYNE SNOW",Utopia,3zwsH959hsbzTH5tUOXnex,73FnPgVYoNpLoGb7sQEe7b,,2017-11-24,179707,,0.683,0.589,2,-8.928,0,0.324,0.582,0.145,0.117,0.465,93.037
Messages from the Stars,"Dabeull, Holybrune, Rude Jude",Messages from the Stars,1UmZyIu66W5P8jcxAlG222,00NUowM70GCryxvjHPd26C,,2021-05-21,166001,,0.743,0.691,0,-6.043,0,0.0613,0.124,0.395,0.169,0.724,113.01
Phantom Melodies,Chaos In The CBD,Constraints of Time Travel,4HA4oNQpEdj26HrpbDXvdo,1QdUJBC9uy8vvfS3oT97hC,,2015-11-27,320656,,0.807,0.888,2,-10.175,1,0.0918,0.279,0.921,0.132,0.738,122.014
YOU'RE THE ONE,"KAYTRANADA, Syd",99.9%,6JD4Qerb8IcaAzFgpFw0sa,70kdJnm1X6eEM8DbWa8Mnc,,2016-05-06,227707,,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048
Trustt,Jitwam,Honeycomb,4q6t2qUYy2bp5sqwXSXldc,3dXAcDHFieVAX0lSQm9VxP,,2019-05-03,134545,,0.74,0.735,10,-8.164,1,0.0524,0.0368,0.735,0.108,0.569,99.005
No More Lies,"Thundercat, Tame Impala",No More Lies,2M0NVS1dhyis57BJp7REZt,62tGzw9OJOwDcjPBnMPCuj,,2023-04-25,327218,,0.602,0.835,10,-4.573,0,0.0413,0.0921,6.43e-05,0.138,0.496,97.992
Feeling Good,The Mighty Bop,Spin My Hits,16KesaO3DH00CO1UYmtw6Z,5GUnmZGRnnuIyHbAjPV4O2,,2000,258000,,0.638,0.689,5,-5.026,0,0.091,0.289,0.00678,0.844,0.805,204.539
Voodoo?,L'Impératrice,Tako Tsubo,7gE23KRzNbXeB6nZmQVqa3,3pr0y5h4MkBngy6gyozLDV,,2021-03-26,255747,,0.871,0.379,6,-10.751,0,0.0752,0.0858,0.141,0.0689,0.491,107.961
Last Night,"Dabeull, Jordan Lee",Intimate Fonk,2KMTKEk9FZccRGCWhehiKV,4MYW1nmS6luqgtHcqHqHYA,,2019-06-18,207066,,0.773,0.637,1,-7.397,1,0.0825,0.049,0.841,0.0435,0.748,80.02
It's Quiet Now (feat. Dope Earth Alien),"Honey Dijon, Dope Earth Alien",Black Girl Magic,27hbmfsdUp1BKsCu2N4AFN,1mpD4bXO4r3xilu12Kaf5Q,,2022-11-18,182750,,0.703,0.818,5,-7.905,0,0.037,0.000569,0.0792,0.0964,0.63,123.009
Lazy,"Duñe, Crayon",Duñe x Crayon,2BOCtXCE1T1MywQ5YuZZa5,1KrlBXJfFeUTLdGBK9Rq1V,,2016-03-25,190656,,0.565,0.395,2,-11.673,0,0.22,0.326,0.0889,0.162,0.207,214.015
La vie - A COLORS SHOW,Ichon,La vie - A COLORS SHOW,5IdRMFYaJOclQaE3xChUUh,6Xuz1r6GgUXgYZPn8XEFAV,,2021-01-07,229225,,0.855,0.411,3,-10.648,0,0.0349,0.259,2e-06,0.0777,0.899,111.02
Voyage (feat. Amadou & Mariam),"Folamour, Amadou & Mariam",Voyage (feat. Amadou & Mariam),7dqphiw2nuFnU7iZFKipZA,7ochILP42boyfaJITMUMGF,,2023-04-28,283500,,0.746,0.77,6,-7.698,1,0.062,0.0598,0.25,0.0686,0.966,126.004
Femme du Crépuscule,"LaBlue, Astrønne",Blue Phases (Deluxe),47v1MkhMeUDlwJWycfXPR9,36y295sDjVO5kuLNxJeOJ6,,2022-04-01,216000,,0.895,0.402,2,-9.775,0,0.0452,0.273,0.133,0.094,0.395,115.047
UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers",UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,51vRumtqbkNW9wrKfESwfu,,2023-05-01,182149,,0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008
Let Me In,EXO,EXIST – The 7th Album,4qMcBYh4ZlwDeb7vfgZO61,3s9YpuocAjzVt0NLshCrpT,,2023-07-10,197533,,0.549,0.675,1,-4.964,0,0.045,0.461,0.0,0.171,0.373,84.013
Flowers,Miley Cyrus,Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,7DSAEUvxU8FajXtRloy8M0,,2023-08-18,200600,,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048
Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',1JBzeeCJ3axQMVkqWbKh0I,3AOf6YEpxQ894FmrwI9k96,,2023-04-24,200387,,0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018
Kitsch,IVE,I've IVE,38VzP4yWfHdHafITKKRHEB,7foeH2Emgq8A3LWk3q6dat,,2023-04-10,195440,,0.8,0.792,11,-4.953,1,0.0529,0.0119,1.11e-06,0.0495,0.455,102.0
Super Shy,NewJeans,NewJeans 'Super Shy',5V729UqvhwNOcMejx0m55I,5sdQOyqq2IDhvmx2lHOpwd,,2023-07-07,154667,,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921
愛を伝えたいだとか,Aimyon,青春のエキサイトメント,0ct8ESCAYEpDGYJOndCfft,0N8Xztr4pBHJ7V0moJWhbO,,2017-09-12,235241,,0.673,0.85,2,-5.021,1,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008
HOT,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',4lfFgz2rD1irxf7dZhNJht,6I2tqFhk8tq69iursYxuxd,,2022-05-27,197587,,0.765,0.777,5,-4.376,0,0.0399,0.0539,2.58e-06,0.338,0.64,111.944
Rush,Troye Sivan,Something To Give Each Other,5UcGyEltve5psjxSRsHx8E,4ZnkygoWLzcGbQYCm3lkae,,2023-10-13,156391,,0.743,0.837,5,-7.634,0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023
Cool With You,NewJeans,NewJeans 2nd EP 'Get Up',4N1fROq2oeyLGAlQ1C1j18,02wk5BttM0QL38ERjLPQJB,,2023-07-21,147880,,0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993
Cupid,FIFTY FIFTY,The Beginning,5If2zLk3mlHXuhIS7rQF90,36ylDwMUz1EqrdbfBF8vC7,,2023-09-22,174253,,0.774,0.66,2,-8.2,1,0.0328,0.662,0.0,0.4,0.961,120.023
I AM,IVE,I've IVE,38VzP4yWfHdHafITKKRHEB,70t7Q6AYG6ZgTYmJWcnkUM,,2023-04-10,183853,,0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002
Souvenir,Selena Gomez,Rare (Deluxe),5obQ9rPASQW2mLxYM8Ko6Z,3ZCBSFcZSRM9Z48ew28Zrf,,2020-04-09,161606,,0.841,0.479,0,-5.837,0,0.0376,0.207,1.16e-05,0.122,0.454,112.968
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"The Weeknd, Ariana Grande",After Hours (Deluxe),4ZyeHIgdujClXSjC2cSqSb,1oFAF1hdPOickyHgbuRjyX,,2020-03-20,191014,,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
OMG,NewJeans,NewJeans 'OMG',45ozep8uHHnj5CCittuyXj,65FftemJ1DbbZ45DUfHJXE,,2023-01-02,212253,,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956
Spicy,aespa,iScreaM Vol.26 : Spicy Remix,55N0UTP5992idhnEYOKYd9,3gtlthEgyulDfT8dWdKsnv,,2023-09-15,197040,,0.757,0.898,11,-1.247,0,0.0667,0.0138,0.0,0.0703,0.842,114.949
Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande",Dancing With The Devil…The Art of Starting Over (Expanded Edition),3XsdVkuj3zMVHPRvodOgeE,4yyX2Iu4xJjW9xMvBZKSBi,,2021-04-01,204632,,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978
"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,4QhnNyKDsAkXPwHkSnuc89,,2023-05-01,185539,,0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951
Better Things,aespa,Drama - The 4th Mini Album,5NMtxQJy4wq3mpo3ERVnLs,330IIz7d75eqAsKq1xhzXR,,2023-11-10,203216,,0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027
Ditto,NewJeans,Ditto,7bnqo1fdJU9nSfXQd3bSMe,3r8RuvgbX9s7ammBn07D3W,,2022-12-19,185507,,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854
Shoong! (feat. LISA of BLACKPINK),"TAEYANG, LISA",Down to Earth,6uMu4poce5OdMd1HYglZux,5HrIcZOo1DysX53qDRlRnt,,2023-04-25,205101,,0.763,0.699,11,-6.118,0,0.0554,0.00789,0.0,0.409,0.255,110.01
positions,Ariana Grande,Positions,3euz4vS7ezKGnNSwgyvKcd,35mvY5S1H3J2QZyna3TFe0,,2020-10-30,172325,,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015
Perfume,NCT DOJAEJUNG,Perfume - The 1st Mini Album,3sVBVr420an61GAwib9AYk,0jd4aa9XgV5eom0ez0WBrD,,2023-04-17,167627,,0.718,0.735,8,-1.728,1,0.0377,0.173,0.0,0.142,0.699,105.977
双葉,Aimyon,瞳へ落ちるよレコード,7yqN9LY6txINrErO79WNge,66KE3cwbqJjtzjN3ezTmxy,,2022-08-17,277223,,0.6,0.794,5,-3.322,1,0.0323,0.0387,5.02e-06,0.414,0.664,111.984
ETA,NewJeans,NewJeans 2nd EP 'Get Up',4N1fROq2oeyLGAlQ1C1j18,56v8WEnGzLByGsDAXDiv4d,,2023-07-21,151373,,0.812,0.749,10,-6.389,0,0.0397,0.108,0.0,0.0599,0.841,134.971
NIGHTS LIKE THESE,Benson Boone,Walk Me Home...,02J3tX2gpJqKArEzWsFYTz,33vZRjxJScapmRShRJq8I0,,2022-07-29,172515,,0.667,0.593,7,-6.016,0,0.0432,0.369,0.0,0.112,0.458,95.947
JUNGLE (Prod. millic),"punchnello, PENOMECO, Sam Kim",Show Me the Money 8 Final,0No2BeroBuNsk2WOFzuQrk,1FVhgNcxyksUoL4rRRI36I,,2019-09-28,218267,,0.738,0.719,1,-5.172,1,0.238,0.0233,0.0,0.316,0.353,79.985
今夜このまま,Aimyon,瞬間的シックスセンス,7fIqmc4GIaueaiAoDifAaA,6kKvmT4i0Dercz6f3kftg3,,2019-02-13,238093,,0.441,0.852,1,-3.595,1,0.0383,0.0254,0.0,0.0862,0.64,104.855
Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',1HMLpmZAnNyl9pxvOnTovV,0a4MMyCrzT0En247IhqZbD,,2022-08-01,179027,,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976
Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",GOLDEN,5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,,2023-11-03,183551,,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987
Cream Soda,EXO,EXIST – The 7th Album,4qMcBYh4ZlwDeb7vfgZO61,42h7yc9Rda1IOMYLACVgld,,2023-07-10,185320,,0.623,0.838,4,-2.454,0,0.15,0.0849,0.0,0.186,0.684,155.617
odoriko,Vaundy,odoriko,6UATHkIMTm3QkK7Ziqytq3,1yFeci9dMqBobDPGJroWAZ,,2021-11-17,230110,,0.718,0.476,7,-11.469,1,0.0623,0.853,0.786,0.105,0.684,157.034
Harleys In Hawaii,Katy Perry,Smile,47zMF6LrXQ8odi6Xv1unC0,3B4etxytImrRKQgV3XHjnR,,2020-08-28,185481,,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095
桜が降る夜は,Aimyon,瞳へ落ちるよレコード,7yqN9LY6txINrErO79WNge,0H2n6GpHAMlujiER71ubMB,,2022-08-17,274800,,0.641,0.957,5,-2.574,1,0.0455,0.384,1.05e-06,0.218,0.71,106.995
Boyfriend,Selena Gomez,Rare (Deluxe),3rA5CgccCbmCnJEzwGnDea,4QnC1bIaMSfDQvF4XDhV5M,,2020-04-09,161188,,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.346,92.046
Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,1nSfvLVhsozMHS7rCF1BTi,,2023-08-18,223787,,0.539,0.503,2,-5.338,1,0.0385,0.0574,2.34e-05,0.0847,0.836,174.068
Don't Start Now,Dua Lipa,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,3PfIrDoz19wz7qK7tYeu62,,2020-03-27,183290,,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
Past Life (with Selena Gomez),"Trevor Daniel, Selena Gomez",Past Life (with Selena Gomez),0VNOVfFWUXhUx8l3RNas8F,7MN8RYSofZsFROBlEOAzXq,,2020-06-26,186480,,0.575,0.543,3,-5.062,1,0.0529,0.102,0.0,0.176,0.283,159.905
Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),1eleCBhP2R8TXEDquvybwC,3Z8FwOEN59mRMxDCtb8N0A,,2020-05-01,172762,,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995
Welcome To MY World (feat. nævis),"aespa, nævis",Welcome To MY World (feat. nævis),2o35lokKrBVG73xWFDEVsX,6qVqWJxIpsabUKBILG7d6N,,2023-05-02,206920,,0.598,0.836,7,-1.694,1,0.0304,0.185,0.0,0.292,0.37,152.009
Love Me Like This,NMIXX,expérgo,6GbCvETnCVvkpvK6qCqTYS,6P3CtlzTKLxcNYGOS3es8m,,2023-03-20,188719,,0.801,0.805,8,-4.169,0,0.0641,0.00775,0.0,0.0588,0.664,97.021
Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,5nujrmhLynf4yMoMtj8AQF,,2020-03-27,203064,,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
Strawberries & Cigarettes,Troye Sivan,Strawberries & Cigarettes,5L0bixsyXEkomsyucUySjy,3afkJSKX0EAMsJXTZnDXXJ,,2018-03-16,201539,,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909
Island,Miley Cyrus,Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,4LRxmh62YHxSHL4hGLq0ln,,2023-08-18,239573,,0.657,0.784,8,-6.374,1,0.0422,0.336,0.000671,0.673,0.772,81.975
Love Me Again,V,Layover,1ZBDI1LqnuAKdrePUF2D5m,2N0SPREDYqILVEFSsWF5N5,,2023-08-11,182293,,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029
Nonsense,Sabrina Carpenter,emails i can't send,5kDmlA2g9Y1YCbNo2Ufxlz,6dgUya35uo964z7GZXM07g,,2022-07-15,163648,,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992
KNOCK,LEE CHAE YEON,Over The Moon,0WGMSrfOSPh1vctL94IWD3,6KiEF5zqzHiFjzdm8gChz7,,2023-04-12,173080,,0.81,0.734,9,-1.784,1,0.035,0.000545,6.25e-06,0.055,0.935,138.945
マリーゴールド,Aimyon,瞬間的シックスセンス,7fIqmc4GIaueaiAoDifAaA,2cKiHG16JBiqHdi7Llq0r7,,2019-02-13,306627,,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094
Lucid Dream,aespa,Savage - The 1st Mini Album,3vyyDkvYWC36DwgZCYd3Wu,285Bh5EkbxGGE76ge8JDbH,,2021-10-05,210560,,0.7,0.753,11,-3.841,0,0.0441,0.0539,1.72e-05,0.072,0.146,97.998
Bittersweet (feat. LeeHi),"WONWOO, MINGYU, LeeHi",Bittersweet (feat. LeeHi),6qVk855QPCh57noNeeHMXQ,347PJwH4XqRbeaKaIW9sX3,,2021-05-28,174773,,0.824,0.68,10,-6.331,0,0.0425,0.425,0.0,0.0849,0.772,110.077
Either Way,IVE,Either Way,4P59pYCBIktFE5EXW9ATXA,3jxFmvoG55Cwv0JJBzRPce,,2023-09-25,166947,,0.701,0.588,8,-4.059,0,0.0475,0.461,0.0,0.24,0.394,123.078
Play with Me,"MELOH, OSung",Heart Full of Empty Love,2RpkluBvFrWbVKtgE3l1Ta,6Vktb6PXtCDK363GxI33Vi,,2020-06-15,154867,,0.571,0.563,11,-6.706,1,0.0531,0.432,0.0,0.108,0.682,81.936
ANTIFRAGILE,LE SSERAFIM,UNFORGIVEN,4Oz7K9DRwwGMN49i4NbVDT,0bMoNdAnxNR0OuQbGDovrr,,2023-05-01,184444,,0.879,0.784,10,-3.944,0,0.081,0.0759,0.0,0.125,0.83,105.019
About Damn Time,Lizzo,Special,1NgFBv1PxMG1zhFDW1OrRr,6HMtHNpW6YPi1hrw9tgF8P,,2022-07-15,191938,,0.836,0.743,10,-6.305,0,0.0653,0.0974,0.0,0.335,0.723,108.965
Queencard,(G)I-DLE,I feel,3PQZnr5gf699uYEaGH93uG,4uOBL4DDWWVx4RhYKlPbPC,,2023-05-15,161240,,0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989
Haegeum,Agust D,D-DAY,446ROKmKfpEwkbi2SjELVX,4bjN59DRXFRxBE1g5ne6B1,,2023-04-21,168927,,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097
lowkey,NIKI,lowkey,6a1p03zluxNwXTVdm9IStw,5TTXEcfsYLh6fTarLaevTi,,2019-04-24,171356,,0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901
裸の心,Aimyon,おいしいパスタがあると聞いて,4UcEHspatQwGvtfR6AVwZl,4Jv7U0JJpbQnOrjtDwDZTZ,,2020-09-09,296653,,0.559,0.448,8,-4.11,1,0.0275,0.537,1.85e-05,0.0915,0.354,148.02
yours,데이먼스 이어 Damons year,yours,0qtekNG39nfP3Os1iKpDLH,24ISyrkOgpc0IodIEUokog,,2019-04-10,165229,,0.483,0.47,11,-6.365,1,0.0318,0.657,0.0,0.189,0.318,109.251
